,movie_name,movie_year,movie_runtime,imdb_ratings,number_votes,us_gross_millions,directors,cast,movie_description
12,Title : Harakiri,Year : 1962,Run time : 133,IMDB rating : 8.6,Votes : 64573,Revenue USD : ,Director : Masaki Kobayashi,"Cast : Tatsuya Nakadai, Akira Ishihama, Shima Iwashita, Tetsurô Tanba","Summary : When a ronin requesting seppuku at a feudal lord's palace is told of the brutal suicide of another ronin who previously visited, he reveals how their pasts are intertwined - and in doing so challenges the clan's integrity."
13,Title : Sita Ramam,Year : 2022,Run time : 163,IMDB rating : 8.6,Votes : 63756,Revenue USD : ,Director : Hanu Raghavapudi,"Cast : Dulquer Salmaan, Mrunal Thakur, Rashmika Mandanna, Sumanth","Summary : An orphan soldier, Lieutenant Ram's life changes, after he gets a letter from a girl named Sita. He meets her and love blossoms between them. When he comes back to his camp in Kashmir,After he gets caught in jail, he sends a letter to Sita which won't reach her."
14,Title : Gladiator,Year : 2000,Run time : 155,IMDB rating : 8.5,Votes : 1571308,Revenue USD : 187.71,Director : Ridley Scott,"Cast : Russell Crowe, Joaquin Phoenix, Connie Nielsen, Oliver Reed",Summary : A former Roman General sets out to exact vengeance against the corrupt emperor who murdered his family and sent him into slavery.
15,Title : Léon: The Professional,Year : 1994,Run time : 110,IMDB rating : 8.5,Votes : 1214645,Revenue USD : 19.5,Director : Luc Besson,"Cast : Jean Reno, Gary Oldman, Natalie Portman, Danny Aiello","Summary : 12-year-old Mathilda is reluctantly taken in by Léon, a professional assassin, after her family is murdered. An unusual relationship forms as she becomes his protégée and learns the assassin's trade."
16,Title : Avengers: Endgame,Year : 2019,Run time : 181,IMDB rating : 8.4,Votes : 1221940,Revenue USD : 858.37,"Director : Anthony Russo, Joe Russo","Cast : Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth","Summary : After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe."
17,Title : The Dark Knight Rises,Year : 2012,Run time : 164,IMDB rating : 8.4,Votes : 1783780,Revenue USD : 448.14,Director : Christopher Nolan,"Cast : Christian Bale, Tom Hardy, Anne Hathaway, Gary Oldman","Summary : Eight years after the Joker's reign of chaos, Batman is coerced out of exile with the assistance of the mysterious Selina Kyle in order to defend Gotham City from the vicious guerrilla terrorist Bane."
18,Title : Oldboy,Year : 2003,Run time : 120,IMDB rating : 8.4,Votes : 614816,Revenue USD : 0.71,Director : Park Chan-wook,"Cast : Choi Min-sik, Yoo Ji-tae, Kang Hye-jeong, Kim Byeong-Ok","Summary : After being kidnapped and imprisoned for fifteen years, Oh Dae-Su is released, only to find that he must find his captor in five days."
19,Title : Aliens,Year : 1986,Run time : 137,IMDB rating : 8.4,Votes : 746294,Revenue USD : 85.16,Director : James Cameron,"Cast : Sigourney Weaver, Michael Biehn, Carrie Henn, Paul Reiser","Summary : Decades after surviving the Nostromo incident, Ellen Ripley is sent out to re-establish contact with a terraforming colony but finds herself battling the Alien Queen and her offspring."
20,Title : Spider-Man: Into the Spider-Verse,Year : 2018,Run time : 117,IMDB rating : 8.4,Votes : 636019,Revenue USD : 190.24,"Director : Bob Persichetti, Peter Ramsey, Rodney Rothman","Cast : Shameik Moore, Jake Johnson, Hailee Steinfeld, Mahershala Ali",Summary : Teen Miles Morales becomes the Spider-Man of his universe and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.
21,Title : Avengers: Infinity War,Year : 2018,Run time : 149,IMDB rating : 8.4,Votes : 1162456,Revenue USD : 678.82,"Director : Anthony Russo, Joe Russo","Cast : Robert Downey Jr., Chris Hemsworth, Mark Ruffalo, Chris Evans",Summary : The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.
22,Title : Raiders of the Lost Ark,Year : 1981,Run time : 115,IMDB rating : 8.4,Votes : 1016777,Revenue USD : 248.16,Director : Steven Spielberg,"Cast : Harrison Ford, Karen Allen, Paul Freeman, John Rhys-Davies","Summary : In 1936, archaeologist and adventurer Indiana Jones is hired by the U.S. government to find the Ark of the Covenant before the Nazis can obtain its awesome powers."
23,Title : Kaithi,Year : 2019,Run time : 145,IMDB rating : 8.4,Votes : 39240,Revenue USD : ,Director : Lokesh Kanagaraj,"Cast : Karthi, Narain, Arjun Das, George Maryan","Summary : Dilli, an ex-convict, endeavours to meet his daughter for the first time after leaving prison. However, his attempts are interrupted due to a drug raid planned by Inspector Bejoy."
24,Title : Asuran,Year : 2019,Run time : 141,IMDB rating : 8.4,Votes : 32332,Revenue USD : ,Director : Vetrimaaran,"Cast : Dhanush, Manju Warrier, Prakash Raj, Pasupathy","Summary : The teenage son of a farmer from an underprivileged caste kills a rich, upper caste landlord. How the pacifist farmer saves his hot-blooded son is the rest of the story."
25,Title : Top Gun: Maverick,Year : 2022,Run time : 130,IMDB rating : 8.3,Votes : 637316,Revenue USD : 718.73,Director : Joseph Kosinski,"Cast : Tom Cruise, Jennifer Connelly, Miles Teller, Val Kilmer","Summary : After thirty years, Maverick is still pushing the envelope as a top naval aviator, but must confront ghosts of his past when he leads TOP GUN's elite graduates on a mission that demands the ultimate sacrifice from those chosen to fly it."
26,Title : Heat,Year : 1995,Run time : 170,IMDB rating : 8.3,Votes : 697159,Revenue USD : 67.44,Director : Michael Mann,"Cast : Al Pacino, Robert De Niro, Val Kilmer, Jon Voight",Summary : A group of high-end professional thieves start to feel the heat from the LAPD when they unknowingly leave a clue at their latest heist.
27,Title : Star Wars: Episode VI - Return of the Jedi,Year : 1983,Run time : 131,IMDB rating : 8.3,Votes : 1097690,Revenue USD : 309.13,Director : Richard Marquand,"Cast : Mark Hamill, Harrison Ford, Carrie Fisher, Billy Dee Williams","Summary : After rescuing Han Solo from Jabba the Hutt, the Rebels attempt to destroy the second Death Star, while Luke struggles to help Darth Vader back from the dark side."
28,Title : North by Northwest,Year : 1959,Run time : 136,IMDB rating : 8.3,Votes : 339847,Revenue USD : 13.28,Director : Alfred Hitchcock,"Cast : Cary Grant, Eva Marie Saint, James Mason, Jessie Royce Landis","Summary : A New York City advertising executive goes on the run after being mistaken for a government agent by a group of foreign spies, and falls for a woman whose loyalties he begins to doubt."
29,Title : Princess Mononoke,Year : 1997,Run time : 134,IMDB rating : 8.3,Votes : 418200,Revenue USD : 2.38,Director : Hayao Miyazaki,"Cast : Yôji Matsuda, Yuriko Ishida, Yûko Tanaka, Billy Crudup","Summary : On a journey to find the cure for a Tatarigami's curse, Ashitaka finds himself in the middle of a war between the forest gods and Tatara, a mining colony. In this quest he also meets San, the Mononoke Hime."
30,Title : Vikram,Year : 2022,Run time : 175,IMDB rating : 8.3,Votes : 68818,Revenue USD : ,Director : Lokesh Kanagaraj,"Cast : Kamal Haasan, Vijay Sethupathi, Fahadh Faasil, Narain","Summary : A special investigator assigned a case of serial killings discovers the case is not what it seems to be, and leading down this path is only going to end in a war between everyone involved."
31,Title : Dangal,Year : 2016,Run time : 161,IMDB rating : 8.3,Votes : 202932,Revenue USD : 12.39,Director : Nitesh Tiwari,"Cast : Aamir Khan, Sakshi Tanwar, Fatima Sana Shaikh, Sanya Malhotra",Summary : Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.
32,Title : K.G.F: Chapter 2,Year : 2022,Run time : 166,IMDB rating : 8.3,Votes : 143829,Revenue USD : 6.6,Director : Prashanth Neel,"Cast : Yash, Sanjay Dutt, Raveena Tandon, Srinidhi Shetty","Summary : In the blood-soaked Kolar Gold Fields, Rocky's name strikes fear into his foes. While his allies look up to him, the government sees him as a threat to law and order. Rocky must battle threats from all sides for unchallenged supremacy."
33,Title : Shershaah,Year : 2021,Run time : 135,IMDB rating : 8.3,Votes : 126897,Revenue USD : ,Director : Vishnuvardhan,"Cast : Sidharth Malhotra, Kiara Advani, Shiv Panditt, Pranay Pachauri","Summary : Shershaah is the story of PVC awardee Indian soldier Capt. Vikram Batra, whose bravery and unflinching courage in chasing the Pakistani soldiers out of Indian territory contributed immensely in India finally winning the Kargil War in 1999."
34,Title : Raatchasan,Year : 2018,Run time : 170,IMDB rating : 8.3,Votes : 48650,Revenue USD : ,Director : Ram Kumar,"Cast : Vishnu Vishal, Amala Paul, Radha Ravi, Sangili Murugan",Summary : A sub-inspector sets out in pursuit of a mysterious serial killer who targets teen school girls and murders them brutally.
35,Title : Spider-Man: No Way Home,Year : 2021,Run time : 148,IMDB rating : 8.2,Votes : 838870,Revenue USD : 804.75,Director : Jon Watts,"Cast : Tom Holland, Zendaya, Benedict Cumberbatch, Jacob Batalon","Summary : With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear, forcing Peter to discover what it truly means to be Spider-Man."
36,Title : Jurassic Park,Year : 1993,Run time : 127,IMDB rating : 8.2,Votes : 1039477,Revenue USD : 402.45,Director : Steven Spielberg,"Cast : Sam Neill, Laura Dern, Jeff Goldblum, Richard Attenborough",Summary : A pragmatic paleontologist touring an almost complete theme park on an island in Central America is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.
37,Title : Batman Begins,Year : 2005,Run time : 140,IMDB rating : 8.2,Votes : 1541051,Revenue USD : 206.85,Director : Christopher Nolan,"Cast : Christian Bale, Michael Caine, Ken Watanabe, Liam Neeson","Summary : After witnessing his parents' death, Bruce learns the art of fighting to confront injustice. When he returns to Gotham as Batman, he must stop a secret society that intends to destroy the city."
38,Title : Die Hard,Year : 1988,Run time : 132,IMDB rating : 8.2,Votes : 915856,Revenue USD : 83.01,Director : John McTiernan,"Cast : Bruce Willis, Alan Rickman, Bonnie Bedelia, Reginald VelJohnson",Summary : A New York City police officer tries to save his estranged wife and several others taken hostage by terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.
39,Title : Kill Bill: Vol. 1,Year : 2003,Run time : 111,IMDB rating : 8.2,Votes : 1163732,Revenue USD : 70.1,Director : Quentin Tarantino,"Cast : Uma Thurman, David Carradine, Daryl Hannah, Michael Madsen","Summary : After awakening from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her."
40,Title : 1917,Year : 2019,Run time : 119,IMDB rating : 8.2,Votes : 646636,Revenue USD : 159.23,Director : Sam Mendes,"Cast : Dean-Charles Chapman, George MacKay, Daniel Mays, Colin Firth","Summary : April 6th, 1917. As an infantry battalion assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap."
41,Title : V for Vendetta,Year : 2005,Run time : 132,IMDB rating : 8.2,Votes : 1158190,Revenue USD : 70.51,Director : James McTeigue,"Cast : Hugo Weaving, Natalie Portman, Rupert Graves, Stephen Rea","Summary : In a future British dystopian society, a shadowy freedom fighter, known only by the alias of ""V"", plots to overthrow the tyrannical government - with the help of a young woman."
42,Title : Indiana Jones and the Last Crusade,Year : 1989,Run time : 127,IMDB rating : 8.2,Votes : 794632,Revenue USD : 197.17,Director : Steven Spielberg,"Cast : Harrison Ford, Sean Connery, Alison Doody, Denholm Elliott","Summary : In 1938, after his father goes missing while pursuing the Holy Grail, Indiana Jones finds himself up against the Nazis again to stop them from obtaining its powers."
43,Title : Ran,Year : 1985,Run time : 160,IMDB rating : 8.2,Votes : 132621,Revenue USD : 4.14,Director : Akira Kurosawa,"Cast : Tatsuya Nakadai, Akira Terao, Jinpachi Nezu, Daisuke Ryû","Summary : In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him."
44,Title : Gangs of Wasseypur,Year : 2012,Run time : 321,IMDB rating : 8.2,Votes : 101235,Revenue USD : ,Director : Anurag Kashyap,"Cast : Manoj Bajpayee, Nawazuddin Siddiqui, Tigmanshu Dhulia, Richa Chadha","Summary : A clash between Sultan and Shahid Khan leads to the expulsion of Khan from Wasseypur, and ignites a deadly blood feud spanning three generations."
45,Title : Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,Year : 2020,Run time : 117,IMDB rating : 8.2,Votes : 68633,Revenue USD : 47.7,Director : Haruo Sotozaki,"Cast : Natsuki Hanae, Akari Kitô, Yoshitsugu Matsuoka, Hiro Shimono","Summary : After his family was brutally murdered and his sister turned into a demon, Tanjiro Kamado's journey as a demon slayer began. Tanjiro and his comrades embark on a new mission aboard the Mugen Train, on track to despair."
46,Title : Yojimbo,Year : 1961,Run time : 110,IMDB rating : 8.2,Votes : 128490,Revenue USD : ,Director : Akira Kurosawa,"Cast : Toshirô Mifune, Eijirô Tôno, Tatsuya Nakadai, Yôko Tsukasa",Summary : A crafty ronin comes to a town divided by two criminal gangs and decides to play them against each other to free the town.
47,Title : Vikram Vedha,Year : 2017,Run time : 147,IMDB rating : 8.2,Votes : 49265,Revenue USD : ,"Director : Gayatri, Pushkar, Gowtham Selvaraj","Cast : Madhavan, Vijay Sethupathi, Shraddha Srinath, Kathir","Summary : Vikram, a no-nonsense police officer, accompanied by Simon, his partner, is on the hunt to capture Vedha, a smuggler and a murderer. Vedha tries to change Vikram's life, which leads to a conflict."
48,Title : Uri: The Surgical Strike,Year : 2019,Run time : 138,IMDB rating : 8.2,Votes : 69532,Revenue USD : 4.19,Director : Aditya Dhar,"Cast : Vicky Kaushal, Paresh Rawal, Mohit Raina, Yami Gautam","Summary : Indian army special forces execute a covert operation, avenging the killing of fellow army men at their base by a terrorist group."
49,Title : K.G.F: Chapter 1,Year : 2018,Run time : 154,IMDB rating : 8.2,Votes : 94631,Revenue USD : ,Director : Prashanth Neel,"Cast : Yash, Srinidhi Shetty, Ramachandra Raju, Archana Jois","Summary : In the 1970s, a gangster named Rocky goes undercover as a slave to assassinate the owner of a notorious gold mine known as the K.G.F."
