,movie_name,movie_year,movie_runtime,imdb_ratings,number_votes,us_gross_millions,directors,cast,movie_description
10,Title : Lawrence of Arabia,Year : 1962,Run time : 218,IMDB rating : 8.3,Votes : 306967,Revenue USD : 44.82,Director : David Lean,"Cast : Peter O'Toole, Alec Guinness, Anthony Quinn, Jack Hawkins","Summary : The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks."
11,Title : Dangal,Year : 2016,Run time : 161,IMDB rating : 8.3,Votes : 202932,Revenue USD : 12.39,Director : Nitesh Tiwari,"Cast : Aamir Khan, Sakshi Tanwar, Fatima Sana Shaikh, Sanya Malhotra",Summary : Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.
12,Title : Shershaah,Year : 2021,Run time : 135,IMDB rating : 8.3,Votes : 126897,Revenue USD : ,Director : Vishnuvardhan,"Cast : Sidharth Malhotra, Kiara Advani, Shiv Panditt, Pranay Pachauri","Summary : Shershaah is the story of PVC awardee Indian soldier Capt. Vikram Batra, whose bravery and unflinching courage in chasing the Pakistani soldiers out of Indian territory contributed immensely in India finally winning the Kargil War in 1999."
13,Title : Ayla: The Daughter of War,Year : 2017,Run time : 125,IMDB rating : 8.3,Votes : 42588,Revenue USD : ,Director : Can Ulkay,"Cast : Çetin Tekindor, Ismail Hacioglu, Kyung-jin Lee, Kim Seol","Summary : Sergeant Süleyman finds a little girl on a battlefield during the Korean War. He takes her and names her Ayla. Fifteen months later, Süleyman's brigade is told they will be returning to Turkey, and he is reluctant to leave her behind."
14,Title : The Wolf of Wall Street,Year : 2013,Run time : 180,IMDB rating : 8.2,Votes : 1520773,Revenue USD : 116.9,Director : Martin Scorsese,"Cast : Leonardo DiCaprio, Jonah Hill, Margot Robbie, Matthew McConaughey","Summary : Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government."
15,Title : A Beautiful Mind,Year : 2001,Run time : 135,IMDB rating : 8.2,Votes : 966622,Revenue USD : 170.74,Director : Ron Howard,"Cast : Russell Crowe, Ed Harris, Jennifer Connelly, Christopher Plummer","Summary : After John Nash, a brilliant but asocial mathematician, accepts secret work in cryptography, his life takes a turn for the nightmarish."
16,Title : Green Book,Year : 2018,Run time : 130,IMDB rating : 8.2,Votes : 539621,Revenue USD : 85.08,Director : Peter Farrelly,"Cast : Viggo Mortensen, Mahershala Ali, Linda Cardellini, Sebastian Maniscalco",Summary : A working-class Italian-American bouncer becomes the driver for an African-American classical pianist on a tour of venues through the 1960s American South.
17,Title : Downfall,Year : 2004,Run time : 156,IMDB rating : 8.2,Votes : 368285,Revenue USD : 5.51,Director : Oliver Hirschbiegel,"Cast : Bruno Ganz, Alexandra Maria Lara, Ulrich Matthes, Juliane Köhler","Summary : Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII."
18,Title : The Elephant Man,Year : 1980,Run time : 124,IMDB rating : 8.2,Votes : 252955,Revenue USD : ,Director : David Lynch,"Cast : Anthony Hopkins, John Hurt, Anne Bancroft, John Gielgud","Summary : A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous façade, there is revealed a person of kindness, intelligence and sophistication."
19,Title : Dersu Uzala,Year : 1975,Run time : 142,IMDB rating : 8.2,Votes : 32618,Revenue USD : ,Director : Akira Kurosawa,"Cast : Maksim Munzuk, Yuriy Solomin, Mikhail Bychkov, Vladimir Khrulyov",Summary : The Russian army sends an explorer on an expedition to the snowy Siberian wilderness where he makes friends with a seasoned local hunter.
20,Title : Bhaag Milkha Bhaag,Year : 2013,Run time : 186,IMDB rating : 8.2,Votes : 70928,Revenue USD : 1.63,Director : Rakeysh Omprakash Mehra,"Cast : Farhan Akhtar, Deepak Singh Rawat, Japtej Singh, Divya Dutta","Summary : The truth behind the ascension of Milkha Singh, who was scarred by of the India-Pakistan partition."
21,Title : Paan Singh Tomar,Year : 2012,Run time : 135,IMDB rating : 8.2,Votes : 37435,Revenue USD : 0.04,Director : Tigmanshu Dhulia,"Cast : Irrfan Khan, Mahie Gill, Rajesh Abhay, Hemendra Dandotiya","Summary : The story of Paan Singh Tomar, an Indian athlete and seven-time national steeplechase champion who becomes one of the most feared dacoits in Chambal Valley after his retirement."
22,Title : Hacksaw Ridge,Year : 2016,Run time : 139,IMDB rating : 8.1,Votes : 571649,Revenue USD : 67.21,Director : Mel Gibson,"Cast : Andrew Garfield, Sam Worthington, Luke Bracey, Teresa Palmer","Summary : World War II American Army Medic Desmond T. Doss, serving during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor without firing a shot."
23,Title : Catch Me If You Can,Year : 2002,Run time : 141,IMDB rating : 8.1,Votes : 1055131,Revenue USD : 164.62,Director : Steven Spielberg,"Cast : Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen","Summary : Barely 21 yet, Frank is a skilled forger who has passed as a doctor, lawyer and pilot. FBI agent Carl becomes obsessed with tracking down the con man, who only revels in the pursuit."
24,Title : Ford v Ferrari,Year : 2019,Run time : 152,IMDB rating : 8.1,Votes : 441351,Revenue USD : 117.62,Director : James Mangold,"Cast : Matt Damon, Christian Bale, Jon Bernthal, Caitríona Balfe",Summary : American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.
25,Title : Into the Wild,Year : 2007,Run time : 148,IMDB rating : 8.1,Votes : 645453,Revenue USD : 18.35,Director : Sean Penn,"Cast : Emile Hirsch, Vince Vaughn, Catherine Keener, Marcia Gay Harden","Summary : After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters that shape his life."
26,Title : Raging Bull,Year : 1980,Run time : 129,IMDB rating : 8.1,Votes : 371059,Revenue USD : 23.38,Director : Martin Scorsese,"Cast : Robert De Niro, Cathy Moriarty, Joe Pesci, Frank Vincent","Summary : The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it."
27,Title : The Sound of Music,Year : 1965,Run time : 172,IMDB rating : 8.1,Votes : 250709,Revenue USD : 163.21,Director : Robert Wise,"Cast : Julie Andrews, Christopher Plummer, Eleanor Parker, Richard Haydn",Summary : A young novice is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.
28,Title : 12 Years a Slave,Year : 2013,Run time : 134,IMDB rating : 8.1,Votes : 727506,Revenue USD : 56.67,Director : Steve McQueen,"Cast : Chiwetel Ejiofor, Michael Kenneth Williams, Michael Fassbender, Brad Pitt","Summary : In the antebellum United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery."
29,Title : Spotlight,Year : 2015,Run time : 129,IMDB rating : 8.1,Votes : 491408,Revenue USD : 45.06,Director : Tom McCarthy,"Cast : Mark Ruffalo, Michael Keaton, Rachel McAdams, Liev Schreiber","Summary : The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core."
30,Title : Rush,Year : 2013,Run time : 123,IMDB rating : 8.1,Votes : 501707,Revenue USD : 26.95,Director : Ron Howard,"Cast : Daniel Brühl, Chris Hemsworth, Olivia Wilde, Alexandra Maria Lara",Summary : The merciless 1970s rivalry between Formula One rivals James Hunt and Niki Lauda.
31,Title : Hachi: A Dog's Tale,Year : 2009,Run time : 93,IMDB rating : 8.1,Votes : 302392,Revenue USD : ,Director : Lasse Hallström,"Cast : Richard Gere, Joan Allen, Cary-Hiroyuki Tagawa, Sarah Roemer",Summary : A college professor bonds with an abandoned dog he takes into his home.
32,Title : In the Name of the Father,Year : 1993,Run time : 133,IMDB rating : 8.1,Votes : 183300,Revenue USD : 25.01,Director : Jim Sheridan,"Cast : Daniel Day-Lewis, Pete Postlethwaite, Alison Crosbie, Philip King",Summary : A man's coerced confession to an I.R.A. bombing he did not commit results in the imprisonment of his father as well. An English lawyer fights to free them.
33,Title : Hotel Rwanda,Year : 2004,Run time : 121,IMDB rating : 8.1,Votes : 366732,Revenue USD : 23.53,Director : Terry George,"Cast : Don Cheadle, Sophie Okonedo, Joaquin Phoenix, Xolani Mali","Summary : Paul Rusesabagina, a hotel manager, houses over a thousand Tutsi refugees during their struggle against the Hutu militia in Rwanda, Africa."
34,Title : The Message,Year : 1976,Run time : 177,IMDB rating : 8.1,Votes : 49816,Revenue USD : ,Director : Moustapha Akkad,"Cast : Anthony Quinn, Irene Papas, Michael Ansara, Johnny Sekka",Summary : This epic historical drama chronicles the life and times of Prophet Muhammad and serves as an introduction to early Islamic history.
35,Title : Andrei Rublev,Year : 1966,Run time : 205,IMDB rating : 8.1,Votes : 55999,Revenue USD : 0.1,Director : Andrei Tarkovsky,"Cast : Anatoliy Solonitsyn, Ivan Lapikov, Nikolay Grinko, Nikolay Sergeev","Summary : The life, times and afflictions of the fifteenth-century Russian iconographer St. Andrei Rublev."
36,Title : Inherit the Wind,Year : 1960,Run time : 128,IMDB rating : 8.1,Votes : 32065,Revenue USD : ,Director : Stanley Kramer,"Cast : Spencer Tracy, Fredric March, Gene Kelly, Dick York","Summary : Based on a real-life case in 1925, two great lawyers argue the case for and against a Tennessee science teacher accused of the crime of teaching evolution."
37,Title : The Passion of Joan of Arc,Year : 1928,Run time : 114,IMDB rating : 8.1,Votes : 58879,Revenue USD : 0.02,Director : Carl Theodor Dreyer,"Cast : Maria Falconetti, Eugene Silvain, André Berley, Maurice Schutz","Summary : In 1431, Jeanne d'Arc is placed on trial on charges of heresy. The ecclesiastical jurists attempt to force Jeanne to recant her claims of holy visions."
38,Title : Major,Year : 2022,Run time : 150,IMDB rating : 8.1,Votes : 31260,Revenue USD : ,Director : Sashi Kiran Tikka,"Cast : Adivi Sesh, Prakash Raj, Revathi, Saiee Manjrekar","Summary : Based on the life of Major Sandeep Unnikrishnan, who was martyred in action during the November 2008 Mumbai attacks and was consequently awarded the Ashoka Chakra, India's highest peacetime gallantry award, on 26 January 2009."
39,Title : The Imitation Game,Year : 2014,Run time : 114,IMDB rating : 8.0,Votes : 806256,Revenue USD : 91.13,Director : Morten Tyldum,"Cast : Benedict Cumberbatch, Keira Knightley, Matthew Goode, Allen Leech","Summary : During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians while attempting to come to terms with his troubled private life."
40,Title : The Pursuit of Happyness,Year : 2006,Run time : 117,IMDB rating : 8.0,Votes : 545176,Revenue USD : 163.57,Director : Gabriele Muccino,"Cast : Will Smith, Thandiwe Newton, Jaden Smith, Brian Howe",Summary : A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.
41,Title : Cinderella Man,Year : 2005,Run time : 144,IMDB rating : 8.0,Votes : 194886,Revenue USD : 61.65,Director : Ron Howard,"Cast : Russell Crowe, Renée Zellweger, Craig Bierko, Paul Giamatti","Summary : The story of James J. Braddock, a supposedly washed-up boxer who came back to challenge for the heavyweight championship of the world."
42,Title : The King's Speech,Year : 2010,Run time : 118,IMDB rating : 8.0,Votes : 699105,Revenue USD : 138.8,Director : Tom Hooper,"Cast : Colin Firth, Geoffrey Rush, Helena Bonham Carter, Derek Jacobi","Summary : The story of King George VI, his unexpected ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer."
43,Title : Dog Day Afternoon,Year : 1975,Run time : 125,IMDB rating : 8.0,Votes : 268564,Revenue USD : 50.0,Director : Sidney Lumet,"Cast : Al Pacino, John Cazale, Penelope Allen, Sully Boyar","Summary : Three amateur bank robbers plan to hold up a bank. A nice simple robbery: Walk in, take the money, and run. Unfortunately, the supposedly uncomplicated heist suddenly becomes a bizarre nightmare as everything that could go wrong does."
44,Title : Lion,Year : 2016,Run time : 118,IMDB rating : 8.0,Votes : 246183,Revenue USD : 51.74,Director : Garth Davis,"Cast : Dev Patel, Nicole Kidman, Rooney Mara, Sunny Pawar","Summary : A five-year-old Indian boy is adopted by an Australian couple after getting lost hundreds of kilometers from home. 25 years later, he sets out to find his lost family."
45,Title : Butch Cassidy and the Sundance Kid,Year : 1969,Run time : 110,IMDB rating : 8.0,Votes : 223494,Revenue USD : 102.31,Director : George Roy Hill,"Cast : Paul Newman, Robert Redford, Katharine Ross, Strother Martin","Summary : In 1890s Wyoming, Butch Cassidy and The Sundance Kid lead a band of outlaws. When a train robbery goes wrong, they find themselves on the run with a posse hard on their heels. After considering their options, they escape to South America."
46,Title : Papillon,Year : 1973,Run time : 151,IMDB rating : 8.0,Votes : 136151,Revenue USD : 53.27,Director : Franklin J. Schaffner,"Cast : Steve McQueen, Dustin Hoffman, Victor Jory, Don Gordon","Summary : A French convict in the 1930s befriends a fellow criminal as the two of them begin serving their sentence in the South American penal colony on Devil's Island, which inspires the man to plot his escape."
47,Title : Ip Man,Year : 2008,Run time : 106,IMDB rating : 8.0,Votes : 230941,Revenue USD : ,Director : Wilson Yip,"Cast : Donnie Yen, Simon Yam, Siu-Wong Fan, Ka-Tung Lam","Summary : During the Japanese invasion of China, a wealthy martial artist is forced to leave his home when his city is occupied. With little means of providing for themselves, Ip Man and the remaining members of the city must find a way to survive."
48,Title : Gandhi,Year : 1982,Run time : 191,IMDB rating : 8.0,Votes : 237897,Revenue USD : 52.77,Director : Richard Attenborough,"Cast : Ben Kingsley, John Gielgud, Rohini Hattangadi, Roshan Seth",Summary : The life of the lawyer who became the famed leader of the Indian revolts against the British rule through his philosophy of nonviolent protest.
49,Title : The Straight Story,Year : 1999,Run time : 112,IMDB rating : 8.0,Votes : 95054,Revenue USD : 6.2,Director : David Lynch,"Cast : Richard Farnsworth, Sissy Spacek, Jane Galloway Heitz, Joseph A. Carpenter",Summary : An old man makes a long journey by lawnmower to mend his relationship with an ill brother.
